order_id,date,product_id,product_name,category,quantity,unit_price,revenue,region
SO004368,2025-05-05,P002,Copper Wire,Raw Materials,24,23.51,564.24,Europe
SO004369,2026-02-28,P013,Quality Label,Packaging,31,1.35,41.85,Asia Pacific
SO004370,2026-05-11,P007,Industrial Motor,Finished Goods,7,303.37,2123.59,North America
SO004371,2025-02-19,P010,Shipping Crate,Packaging,6,15.83,94.98,Europe
SO004372,2025-11-28,P009,Packaging Sleeve,Packaging,11,4.18,45.98,Asia Pacific
SO004373,2025-06-19,P002,Copper Wire,Raw Materials,12,20.81,249.72,Latin America
SO004374,2025-04-27,P022,Assembly Frame,Finished Goods,25,173.32,4333.0,Latin America
SO004375,2026-08-07,P019,Protective Film,Packaging,21,2.36,49.56,Asia Pacific
SO004376,2026-03-01,P003,Aluminum Sheet,Raw Materials,24,17.35,416.4,North America
SO004377,2025-09-30,P013,Quality Label,Packaging,2,1.55,3.1,Asia Pacific
SO004378,2026-02-21,P003,Aluminum Sheet,Raw Materials,4,13.87,55.48,Asia Pacific
SO004379,2026-06-08,P022,Assembly Frame,Finished Goods,20,185.72,3714.4,North America
SO004380,2025-02-18,P025,Bulk Resin,Raw Materials,12,33.45,401.4,Europe
SO004381,2026-07-18,P022,Assembly Frame,Finished Goods,22,146.27,3217.94,North America
SO004382,2026-03-23,P009,Packaging Sleeve,Packaging,1,3.82,3.82,Asia Pacific
SO004383,2026-02-25,P003,Aluminum Sheet,Raw Materials,16,15.04,240.64,North America
SO004384,2025-02-07,P005,Capacitor Kit,Components,30,11.05,331.5,Europe
SO004385,2026-03-31,P016,Battery Pack,Electronics,15,125.02,1875.3,Europe
SO004386,2026-12-13,P023,Vendor Seal,Packaging,31,0.65,20.15,North America
SO004387,2026-07-29,P016,Battery Pack,Electronics,13,128.59,1671.67,Asia Pacific
SO004388,2025-05-06,P008,Control Panel,Finished Goods,31,283.83,8798.73,EMEA
SO004389,2026-09-06,P001,Steel Coil,Raw Materials,10,18.58,185.8,North America
SO004390,2025-12-22,P012,Power Converter,Electronics,24,82.98,1991.52,Asia Pacific
SO004391,2025-01-23,P018,Inspection Tag,Packaging,15,0.99,14.85,Latin America
SO004392,2025-07-16,P006,Printed Circuit Board,Components,20,46.67,933.4,Europe
SO004393,2025-10-04,P009,Packaging Sleeve,Packaging,22,3.5,77.0,EMEA
SO004394,2026-10-13,P025,Bulk Resin,Raw Materials,31,35.7,1106.7,Europe
SO004395,2025-04-17,P006,Printed Circuit Board,Components,8,48.63,389.04,Asia Pacific
SO004396,2026-07-18,P011,Sensor Module,Electronics,28,75.87,2124.36,Europe
SO004397,2025-05-16,P006,Printed Circuit Board,Components,29,44.11,1279.19,North America
SO004398,2026-09-19,P013,Quality Label,Packaging,30,1.36,40.8,Europe
SO004399,2025-08-22,P017,Cooling Fan,Finished Goods,19,37.36,709.84,Latin America
SO004400,2026-01-03,P023,Vendor Seal,Packaging,12,0.7,8.4,Europe
SO004401,2025-07-24,P002,Copper Wire,Raw Materials,22,22.06,485.32,North America
SO004402,2026-02-23,P018,Inspection Tag,Packaging,21,0.79,16.59,North America
SO004403,2025-02-11,P015,Fastener Kit,Components,13,6.6,85.8,North America
SO004404,2026-05-13,P015,Fastener Kit,Components,1,6.66,6.66,Latin America
SO004405,2026-03-15,P014,Wiring Bundle,Components,20,26.44,528.8,Latin America
SO004406,2025-11-12,P009,Packaging Sleeve,Packaging,24,4.2,100.8,North America
SO004407,2025-09-10,P013,Quality Label,Packaging,2,1.48,2.96,North America
SO004408,2025-10-19,P005,Capacitor Kit,Components,32,11.12,355.84,Asia Pacific
SO004409,2025-02-03,P010,Shipping Crate,Packaging,2,15.79,31.58,EMEA
SO004410,2026-01-01,P006,Printed Circuit Board,Components,5,50.15,250.75,Europe
SO004411,2025-01-23,P008,Control Panel,Finished Goods,30,235.65,7069.5,EMEA
SO004412,2026-08-06,P005,Capacitor Kit,Components,25,11.13,278.25,Europe
SO004413,2026-04-12,P003,Aluminum Sheet,Raw Materials,11,14.34,157.74,Europe
SO004414,2026-11-02,P013,Quality Label,Packaging,31,1.58,48.98,North America
SO004415,2026-04-20,P009,Packaging Sleeve,Packaging,14,3.59,50.26,Latin America
SO004416,2026-11-16,P016,Battery Pack,Electronics,5,148.52,742.6,Europe
SO004417,2025-06-17,P014,Wiring Bundle,Components,25,29.18,729.5,Latin America
SO004418,2026-04-23,P019,Protective Film,Packaging,12,2.14,25.68,Europe
SO004419,2025-12-15,P015,Fastener Kit,Components,26,7.13,185.38,Latin America
SO004420,2026-03-24,P010,Shipping Crate,Packaging,24,15.92,382.08,Asia Pacific
SO004421,2026-11-03,P015,Fastener Kit,Components,10,7.02,70.2,Latin America
SO004422,2025-07-23,P020,Insulation Tape,Raw Materials,8,4.58,36.64,North America
SO004423,2026-04-01,P006,Printed Circuit Board,Components,8,53.75,430.0,Asia Pacific
SO004424,2026-12-09,P024,Industrial Sensor,Electronics,10,188.69,1886.9,North America
SO004425,2026-01-02,P001,Steel Coil,Raw Materials,13,16.65,216.45,Asia Pacific
SO004426,2026-03-18,P015,Fastener Kit,Components,22,7.09,155.98,Latin America
SO004427,2025-09-23,P014,Wiring Bundle,Components,26,26.5,689.0,North America
SO004428,2025-10-24,P011,Sensor Module,Electronics,29,95.64,2773.56,Latin America
SO004429,2026-06-01,P024,Industrial Sensor,Electronics,12,165.22,1982.64,North America
SO004430,2025-08-13,P003,Aluminum Sheet,Raw Materials,16,15.14,242.24,North America
SO004431,2025-02-24,P013,Quality Label,Packaging,20,1.39,27.8,North America
SO004432,2025-07-07,P012,Power Converter,Electronics,5,72.78,363.9,Asia Pacific
SO004433,2025-03-12,P003,Aluminum Sheet,Raw Materials,16,17.11,273.76,EMEA
SO004434,2025-02-23,P022,Assembly Frame,Finished Goods,20,185.89,3717.8,EMEA
SO004435,2026-08-07,P002,Copper Wire,Raw Materials,21,21.47,450.87,Europe
SO004436,2025-06-08,P022,Assembly Frame,Finished Goods,4,162.75,651.0,Asia Pacific
SO004437,2025-12-25,P015,Fastener Kit,Components,21,6.71,140.91,EMEA
SO004438,2026-09-05,P021,Drive Controller,Electronics,1,119.01,119.01,North America
SO004439,2026-03-11,P015,Fastener Kit,Components,21,7.04,147.84,Asia Pacific
SO004440,2025-03-23,P009,Packaging Sleeve,Packaging,5,3.88,19.4,Asia Pacific
SO004441,2026-01-12,P011,Sensor Module,Electronics,7,98.28,687.96,Latin America
SO004442,2026-04-28,P010,Shipping Crate,Packaging,13,15.53,201.89,North America
SO004443,2026-01-26,P005,Capacitor Kit,Components,24,13.41,321.84,Latin America
SO004444,2025-11-06,P001,Steel Coil,Raw Materials,21,19.07,400.47,EMEA
SO004445,2026-12-22,P011,Sensor Module,Electronics,9,95.41,858.69,North America
SO004446,2025-10-21,P007,Industrial Motor,Finished Goods,15,308.55,4628.25,North America
SO004447,2025-03-15,P006,Printed Circuit Board,Components,28,42.92,1201.76,Europe
SO004448,2026-06-02,P018,Inspection Tag,Packaging,23,1.07,24.61,Europe
SO004449,2025-02-12,P008,Control Panel,Finished Goods,27,242.14,6537.78,North America
SO004450,2026-11-20,P021,Drive Controller,Electronics,17,136.15,2314.55,Latin America
SO004451,2026-09-29,P025,Bulk Resin,Raw Materials,26,32.29,839.54,Europe
SO004452,2026-06-21,P019,Protective Film,Packaging,23,2.53,58.19,Europe
SO004453,2025-03-15,P015,Fastener Kit,Components,25,6.46,161.5,Latin America
SO004454,2026-03-04,P021,Drive Controller,Electronics,1,107.34,107.34,Latin America
SO004455,2025-08-19,P012,Power Converter,Electronics,10,84.84,848.4,Latin America
SO004456,2025-10-07,P014,Wiring Bundle,Components,6,24.76,148.56,Latin America
SO004457,2025-02-18,P023,Vendor Seal,Packaging,32,0.68,21.76,EMEA
SO004458,2026-01-26,P018,Inspection Tag,Packaging,17,0.9,15.3,EMEA
SO004459,2026-08-11,P025,Bulk Resin,Raw Materials,32,32.51,1040.32,Asia Pacific
SO004460,2025-06-12,P019,Protective Film,Packaging,32,2.29,73.28,Asia Pacific
SO004461,2025-09-02,P005,Capacitor Kit,Components,8,13.96,111.68,North America
SO004462,2026-01-04,P010,Shipping Crate,Packaging,30,13.43,402.9,Europe
SO004463,2026-03-12,P004,Resistor Pack,Components,7,7.72,54.04,North America
SO004464,2025-12-28,P024,Industrial Sensor,Electronics,8,177.32,1418.56,Latin America
SO004465,2026-09-26,P011,Sensor Module,Electronics,26,92.46,2403.96,Latin America
SO004466,2025-09-13,P010,Shipping Crate,Packaging,24,15.17,364.08,North America
SO004467,2025-10-10,P023,Vendor Seal,Packaging,8,0.74,5.92,EMEA
SO004468,2026-11-03,P003,Aluminum Sheet,Raw Materials,31,14.58,451.98,Europe
SO004469,2025-04-27,P024,Industrial Sensor,Electronics,30,135.5,4065.0,Latin America
SO004470,2026-11-15,P015,Fastener Kit,Components,17,5.74,97.58,Asia Pacific
SO004471,2025-08-27,P020,Insulation Tape,Raw Materials,28,5.08,142.24,North America
SO004472,2026-01-08,P012,Power Converter,Electronics,20,74.24,1484.8,North America
SO004473,2025-06-12,P006,Printed Circuit Board,Components,16,43.24,691.84,Latin America
SO004474,2025-06-13,P024,Industrial Sensor,Electronics,15,161.66,2424.9,Asia Pacific
SO004475,2026-03-11,P013,Quality Label,Packaging,6,1.37,8.22,Latin America
SO004476,2026-09-12,P003,Aluminum Sheet,Raw Materials,21,13.77,289.17,Latin America
SO004477,2026-02-18,P016,Battery Pack,Electronics,16,136.68,2186.88,Latin America
SO004478,2025-09-29,P008,Control Panel,Finished Goods,5,282.33,1411.65,EMEA
SO004479,2025-05-29,P004,Resistor Pack,Components,11,8.43,92.73,Asia Pacific
SO004480,2026-04-06,P018,Inspection Tag,Packaging,16,0.9,14.4,Latin America
SO004481,2026-12-03,P025,Bulk Resin,Raw Materials,26,33.39,868.14,North America
SO004482,2025-06-15,P013,Quality Label,Packaging,3,1.66,4.98,Europe
SO004483,2026-01-15,P023,Vendor Seal,Packaging,19,0.66,12.54,Europe
SO004484,2025-03-27,P008,Control Panel,Finished Goods,31,233.35,7233.85,Latin America
SO004485,2026-12-16,P017,Cooling Fan,Finished Goods,14,39.46,552.44,Latin America
SO004486,2026-05-13,P001,Steel Coil,Raw Materials,21,16.4,344.4,Latin America
SO004487,2025-09-03,P014,Wiring Bundle,Components,8,26.97,215.76,EMEA
SO004488,2026-09-16,P007,Industrial Motor,Finished Goods,32,295.4,9452.8,Europe
SO004489,2025-06-02,P009,Packaging Sleeve,Packaging,5,3.8,19.0,North America
SO004490,2026-04-09,P005,Capacitor Kit,Components,29,13.72,397.88,Europe
SO004491,2025-02-09,P013,Quality Label,Packaging,15,1.5,22.5,Europe
SO004492,2025-04-02,P002,Copper Wire,Raw Materials,3,23.56,70.68,Latin America
SO004493,2026-08-21,P004,Resistor Pack,Components,7,7.74,54.18,Latin America
SO004494,2025-09-24,P002,Copper Wire,Raw Materials,22,20.57,452.54,Europe
SO004495,2026-02-04,P016,Battery Pack,Electronics,23,128.72,2960.56,North America
SO004496,2025-01-16,P011,Sensor Module,Electronics,30,82.57,2477.1,Europe
SO004497,2025-08-05,P009,Packaging Sleeve,Packaging,7,3.9,27.3,Latin America
SO004498,2026-06-05,P019,Protective Film,Packaging,12,2.82,33.84,North America
SO004499,2025-04-20,P002,Copper Wire,Raw Materials,24,20.53,492.72,Europe
SO004500,2026-04-29,P008,Control Panel,Finished Goods,27,234.48,6330.96,Asia Pacific
SO004501,2026-03-21,P003,Aluminum Sheet,Raw Materials,6,15.2,91.2,Latin America
SO004502,2025-08-10,P009,Packaging Sleeve,Packaging,8,4.02,32.16,North America
SO004503,2025-10-31,P003,Aluminum Sheet,Raw Materials,27,14.96,403.92,Latin America
SO004504,2026-10-04,P019,Protective Film,Packaging,13,2.24,29.12,EMEA
SO004505,2026-02-15,P019,Protective Film,Packaging,17,2.67,45.39,Asia Pacific
SO004506,2026-05-06,P022,Assembly Frame,Finished Goods,5,205.74,1028.7,Asia Pacific
SO004507,2025-05-04,P004,Resistor Pack,Components,32,9.41,301.12,Asia Pacific
SO004508,2026-10-25,P009,Packaging Sleeve,Packaging,6,3.38,20.28,Asia Pacific
SO004509,2026-09-04,P004,Resistor Pack,Components,30,7.59,227.7,North America
SO004510,2026-12-29,P012,Power Converter,Electronics,28,85.34,2389.52,EMEA
SO004511,2026-09-12,P016,Battery Pack,Electronics,19,144.25,2740.75,EMEA
SO004512,2026-07-06,P007,Industrial Motor,Finished Goods,32,290.34,9290.88,EMEA
SO004513,2026-03-03,P014,Wiring Bundle,Components,7,28.65,200.55,EMEA
SO004514,2025-03-04,P002,Copper Wire,Raw Materials,16,19.65,314.4,North America
SO004515,2025-11-01,P015,Fastener Kit,Components,9,5.95,53.55,Latin America
SO004516,2025-06-30,P007,Industrial Motor,Finished Goods,4,307.11,1228.44,Latin America
SO004517,2025-07-27,P014,Wiring Bundle,Components,26,30.51,793.26,Europe
SO004518,2025-11-07,P015,Fastener Kit,Components,27,6.52,176.04,Asia Pacific
SO004519,2026-10-29,P024,Industrial Sensor,Electronics,31,141.88,4398.28,Latin America
SO004520,2026-09-23,P015,Fastener Kit,Components,20,5.86,117.2,Asia Pacific
SO004521,2025-11-26,P009,Packaging Sleeve,Packaging,16,3.41,54.56,Europe
SO004522,2025-12-30,P012,Power Converter,Electronics,12,91.78,1101.36,North America
SO004523,2025-09-18,P021,Drive Controller,Electronics,1,119.84,119.84,EMEA
SO004524,2026-08-23,P021,Drive Controller,Electronics,23,110.36,2538.28,Europe
SO004525,2025-10-31,P023,Vendor Seal,Packaging,18,0.78,14.04,Asia Pacific
SO004526,2025-08-08,P016,Battery Pack,Electronics,16,140.29,2244.64,Latin America
SO004527,2025-02-11,P017,Cooling Fan,Finished Goods,5,38.73,193.65,Asia Pacific
SO004528,2026-10-08,P021,Drive Controller,Electronics,12,119.61,1435.32,Europe
SO004529,2025-05-20,P022,Assembly Frame,Finished Goods,31,194.56,6031.36,EMEA
SO004530,2025-03-22,P024,Industrial Sensor,Electronics,17,149.12,2535.04,Latin America
SO004531,2025-06-10,P007,Industrial Motor,Finished Goods,5,336.35,1681.75,North America
SO004532,2025-07-18,P007,Industrial Motor,Finished Goods,4,305.75,1223.0,North America
SO004533,2025-09-14,P020,Insulation Tape,Raw Materials,28,5.4,151.2,Latin America
SO004534,2026-04-01,P024,Industrial Sensor,Electronics,1,140.07,140.07,EMEA
SO004535,2025-11-10,P020,Insulation Tape,Raw Materials,20,5.48,109.6,Asia Pacific
SO004536,2026-08-15,P017,Cooling Fan,Finished Goods,22,47.0,1034.0,Asia Pacific
SO004537,2026-02-07,P012,Power Converter,Electronics,11,84.54,929.94,Latin America
SO004538,2026-05-09,P007,Industrial Motor,Finished Goods,4,301.32,1205.28,Europe
SO004539,2026-09-27,P016,Battery Pack,Electronics,19,132.74,2522.06,Latin America
SO004540,2026-01-02,P007,Industrial Motor,Finished Goods,21,285.51,5995.71,Latin America
SO004541,2026-05-06,P017,Cooling Fan,Finished Goods,32,40.0,1280.0,Latin America
SO004542,2026-09-29,P008,Control Panel,Finished Goods,30,250.93,7527.9,Europe
SO004543,2026-12-03,P013,Quality Label,Packaging,21,1.5,31.5,Latin America
SO004544,2026-03-06,P014,Wiring Bundle,Components,31,28.0,868.0,North America
SO004545,2025-04-30,P022,Assembly Frame,Finished Goods,8,191.21,1529.68,Europe
SO004546,2025-07-20,P005,Capacitor Kit,Components,19,12.99,246.81,Europe
SO004547,2025-12-19,P006,Printed Circuit Board,Components,18,52.38,942.84,North America
SO004548,2025-10-02,P021,Drive Controller,Electronics,12,130.67,1568.04,North America
SO004549,2026-11-10,P004,Resistor Pack,Components,10,7.76,77.6,North America
SO004550,2025-12-09,P013,Quality Label,Packaging,3,1.45,4.35,Asia Pacific
SO004551,2026-06-19,P003,Aluminum Sheet,Raw Materials,20,15.73,314.6,Asia Pacific
SO004552,2026-05-20,P006,Printed Circuit Board,Components,16,46.27,740.32,EMEA
SO004553,2026-03-28,P021,Drive Controller,Electronics,22,128.26,2821.72,Europe
SO004554,2025-09-29,P005,Capacitor Kit,Components,7,13.54,94.78,Latin America
SO004555,2026-11-30,P022,Assembly Frame,Finished Goods,1,175.22,175.22,Europe
SO004556,2026-05-17,P008,Control Panel,Finished Goods,32,284.66,9109.12,North America
SO004557,2026-03-10,P009,Packaging Sleeve,Packaging,8,3.36,26.88,North America
SO004558,2026-09-23,P023,Vendor Seal,Packaging,11,0.63,6.93,Europe
SO004559,2025-11-16,P018,Inspection Tag,Packaging,32,0.85,27.2,North America
SO004560,2026-04-07,P012,Power Converter,Electronics,32,78.54,2513.28,North America
SO004561,2026-10-02,P002,Copper Wire,Raw Materials,9,23.77,213.93,EMEA
SO004562,2025-08-26,P007,Industrial Motor,Finished Goods,3,349.78,1049.34,Asia Pacific
SO004563,2026-02-11,P007,Industrial Motor,Finished Goods,11,340.88,3749.68,North America
SO004564,2025-05-11,P022,Assembly Frame,Finished Goods,19,173.97,3305.43,Latin America
SO004565,2025-09-18,P005,Capacitor Kit,Components,11,12.17,133.87,Europe
SO004566,2025-12-27,P015,Fastener Kit,Components,4,7.07,28.28,Latin America
SO004567,2026-04-08,P015,Fastener Kit,Components,30,6.67,200.1,North America
SO004568,2025-01-01,P025,Bulk Resin,Raw Materials,5,29.7,148.5,North America
SO004569,2026-05-21,P018,Inspection Tag,Packaging,18,0.88,15.84,Europe
SO004570,2026-01-31,P022,Assembly Frame,Finished Goods,25,176.66,4416.5,North America
SO004571,2025-10-12,P009,Packaging Sleeve,Packaging,29,3.71,107.59,Latin America
SO004572,2025-10-16,P024,Industrial Sensor,Electronics,2,148.23,296.46,Europe
SO004573,2025-10-12,P008,Control Panel,Finished Goods,5,278.58,1392.9,Asia Pacific
SO004574,2025-05-14,P020,Insulation Tape,Raw Materials,21,4.52,94.92,Europe
SO004575,2025-08-17,P009,Packaging Sleeve,Packaging,27,4.56,123.12,Latin America
SO004576,2026-12-05,P008,Control Panel,Finished Goods,19,284.21,5399.99,EMEA
SO004577,2025-01-28,P024,Industrial Sensor,Electronics,12,157.62,1891.44,Latin America
SO004578,2026-03-30,P004,Resistor Pack,Components,6,9.1,54.6,EMEA
SO004579,2025-09-03,P011,Sensor Module,Electronics,20,92.66,1853.2,Asia Pacific
SO004580,2025-11-05,P023,Vendor Seal,Packaging,17,0.63,10.71,North America
SO004581,2026-01-28,P015,Fastener Kit,Components,14,6.6,92.4,Latin America
SO004582,2025-04-13,P009,Packaging Sleeve,Packaging,7,3.52,24.64,EMEA
SO004583,2026-12-16,P019,Protective Film,Packaging,8,2.44,19.52,Asia Pacific
SO004584,2026-01-27,P016,Battery Pack,Electronics,10,134.2,1342.0,EMEA
SO004585,2025-12-09,P018,Inspection Tag,Packaging,18,0.9,16.2,Asia Pacific
SO004586,2025-11-24,P017,Cooling Fan,Finished Goods,3,40.22,120.66,EMEA
SO004587,2025-10-26,P013,Quality Label,Packaging,14,1.42,19.88,North America
SO004588,2025-12-10,P013,Quality Label,Packaging,5,1.45,7.25,Latin America
SO004589,2025-10-07,P025,Bulk Resin,Raw Materials,2,34.1,68.2,Asia Pacific
SO004590,2025-03-04,P012,Power Converter,Electronics,19,85.02,1615.38,Europe
SO004591,2025-12-03,P022,Assembly Frame,Finished Goods,1,195.94,195.94,North America
SO004592,2026-05-05,P020,Insulation Tape,Raw Materials,3,5.1,15.3,Latin America
SO004593,2026-02-17,P004,Resistor Pack,Components,12,7.97,95.64,Europe
SO004594,2026-12-15,P010,Shipping Crate,Packaging,32,13.51,432.32,North America
SO004595,2026-08-05,P020,Insulation Tape,Raw Materials,9,5.25,47.25,Europe
SO004596,2026-07-09,P020,Insulation Tape,Raw Materials,19,5.5,104.5,North America
SO004597,2025-02-23,P005,Capacitor Kit,Components,19,11.19,212.61,Latin America
SO004598,2025-06-08,P018,Inspection Tag,Packaging,26,0.89,23.14,Asia Pacific
SO004599,2025-11-05,P018,Inspection Tag,Packaging,26,0.94,24.44,Latin America
SO004600,2025-12-30,P021,Drive Controller,Electronics,2,120.74,241.48,EMEA
SO004601,2025-05-03,P022,Assembly Frame,Finished Goods,16,184.63,2954.08,Asia Pacific
SO004602,2026-01-04,P013,Quality Label,Packaging,23,1.52,34.96,Asia Pacific
SO004603,2026-04-01,P003,Aluminum Sheet,Raw Materials,8,14.94,119.52,Latin America
SO004604,2026-03-04,P008,Control Panel,Finished Goods,22,257.94,5674.68,North America
SO004605,2026-11-17,P004,Resistor Pack,Components,1,9.51,9.51,Latin America
SO004606,2026-06-25,P018,Inspection Tag,Packaging,4,1.08,4.32,Europe
SO004607,2026-10-06,P001,Steel Coil,Raw Materials,13,20.24,263.12,Europe
SO004608,2026-03-17,P019,Protective Film,Packaging,27,2.63,71.01,Latin America
SO004609,2025-05-25,P018,Inspection Tag,Packaging,18,0.95,17.1,North America
SO004610,2025-09-06,P019,Protective Film,Packaging,32,2.46,78.72,EMEA
SO004611,2025-02-01,P023,Vendor Seal,Packaging,18,0.65,11.7,EMEA
SO004612,2026-08-07,P017,Cooling Fan,Finished Goods,19,45.12,857.28,North America
SO004613,2026-03-24,P020,Insulation Tape,Raw Materials,9,4.75,42.75,Europe
SO004614,2025-04-17,P013,Quality Label,Packaging,26,1.55,40.3,Latin America
SO004615,2025-03-08,P002,Copper Wire,Raw Materials,23,21.09,485.07,North America
SO004616,2026-03-15,P016,Battery Pack,Electronics,25,141.81,3545.25,North America
SO004617,2025-09-09,P016,Battery Pack,Electronics,5,145.38,726.9,North America
SO004618,2025-12-04,P018,Inspection Tag,Packaging,31,0.81,25.11,Latin America
SO004619,2025-09-08,P016,Battery Pack,Electronics,5,143.54,717.7,North America
SO004620,2026-03-03,P023,Vendor Seal,Packaging,23,0.64,14.72,Europe
SO004621,2025-03-02,P015,Fastener Kit,Components,6,6.09,36.54,Europe
SO004622,2025-01-08,P009,Packaging Sleeve,Packaging,31,3.64,112.84,Asia Pacific
SO004623,2026-09-26,P021,Drive Controller,Electronics,17,117.18,1992.06,North America
SO004624,2026-12-01,P024,Industrial Sensor,Electronics,28,158.2,4429.6,EMEA
